"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL5076591";"";"None";"430.43";"0";"3.78";"363";"CNc1cc([C@H](C)Cc2nncn2C)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)n1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5075626";"";"None";"393.52";"0";"4.50";"53";"Cc1cnc(C(=O)Nc2cccc([C@H](C)Sc3nncn3C)c2)cc1C1CC1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"14.03";"0.27";"1.02";"7.60";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5094681";"";"None";"367.48";"0";"3.93";"56";"Cc1cc(C)nc(C(=O)Nc2cccc([C@H](C)Sc3nncn3C)c2)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"16.33";"0.32";"2.07";"8.25";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5082889";"";"None";"394.50";"0";"3.59";"108";"C[C@H](Sc1nncn1C)c1ccnc(NC(=O)c2ccc3c(n2)CCCC3)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"14.00";"0.27";"1.93";"6.45";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5069647";"";"None";"465.47";"1";"5.97";"116";"C[C@H](Sc1nncn1C)c1ccnc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"11.86";"0.25";"-0.45";"7.60";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5093279";"";"None";"438.51";"0";"2.13";"148";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3CC(O)C3)ccn2)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"13.68";"0.26";"3.87";"5.30";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5079118";"";"None";"402.50";"0";"3.96";"193";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C3CC3)nc(C3CC3)n2)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5079524";"";"None";"390.37";"0";"3.22";"189";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cncc(C(F)(F)F)n2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.71";"0.32";"3.30";"7.62";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5090881";"";"None";"462.55";"0";"2.65";"239";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3CC(O)C(C)(C)C3)ccn2)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.13";"0.28";"4.35";"6.18";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5079567";"";"None";"373.46";"0";"3.59";"257";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(ccnc3C3CC3)C2=O)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"17.46";"0.32";"2.93";"10.20";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5086003";"";"None";"444.41";"0";"4.04";"273";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(C(=O)O)cc3C(F)(F)F)C2=O)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"12.43";"0.24";"1.48";"6.25";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5079662";"";"None";"364.45";"0";"3.02";"327";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2[nH]nc3c2CCCC3)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"16.46";"0.30";"2.98";"6.78";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5080290";"";"None";"515.56";"2";"5.45";"403";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc([C@@H](C)N4CC[C@H](F)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5082495";"";"None";"573.49";"2";"5.81";"448";"Cn1cnnc1C(F)(F)[C@](C)(F)c1cccc(N2Cc3c(cc(CN4CCC(F)(F)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5088061";"";"None";"498.55";"1";"5.00";"463";"CC1C=NN=C1C[C@@H](C)c1cccc(N2Cc3c(cc(CN4CC[C@@H](O)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5091957";"";"None";"615.60";"1";"4.59";"457";"Cn1cnnc1C(F)(F)[C@](C)(F)c1cccc(N2Cc3c(cc(CN4CC[C@H](S(C)(=O)=O)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5093434";"";"None";"407.42";"0";"4.33";"32";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc(C(F)(F)F)ccn2)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"14.73";"0.29";"1.67";"8.25";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5088609";"";"None";"369.45";"0";"2.92";"50";"CC1=CC(C(=O)Nc2cccc([C@H](C)Sc3nncn3C)c2)=NC(=O)C1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"";""
"CHEMBL5092933";"";"None";"407.42";"0";"4.33";"57a";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cccc(C(F)(F)F)n2)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.18";"0.34";"2.67";"9.63";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5070504";"";"None";"413.45";"0";"4.40";"74";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2nc(C(F)(F)F)cs2)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"14.51";"0.30";"1.60";"8.25";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5082110";"";"None";"397.48";"0";"4.33";"91";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2ccc(F)c(C3CC3)n2)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.61";"0.34";"2.67";"9.63";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5090773";"";"None";"413.91";"0";"3.69";"186";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C(C)(C)O)c(Cl)cn2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"15.76";"0.31";"2.83";"7.02";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5093595";"";"None";"401.42";"0";"2.89";"188";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cccc(C(F)(F)CO)n2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.25";"0.31";"3.63";"7.02";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5080374";"";"None";"519.52";"2";"5.18";"396";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CN4CCC(F)(F)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5081938";"";"None";"476.45";"1";"5.77";"481a";"Cn1cnnc1[C@H](F)[C@](C)(F)c1cccc(N2Cc3c(cc(C4CC4)cc3C(F)(F)F)C2=O)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.69";"0.28";"1.23";"13.72";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5083702";"";"None";"411.92";"1";"5.06";"78";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc3c(Cl)cccc3[nH]2)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.99";"0.34";"1.94";"9.26";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5070319";"";"None";"425.41";"0";"4.47";"95b";"C[C@@H](Sc1nncn1C)c1ccc(F)c(NC(=O)c2cccc(C(F)(F)F)n2)c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"";""
"CHEMBL5072332";"";"None";"408.46";"0";"4.00";"107";"C[C@H](Sc1nncn1C)c1ccnc(NC(=O)c2ccc3cccc(F)c3n2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"13.52";"0.26";"1.52";"6.45";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5093305";"";"None";"442.85";"0";"4.38";"114";"C[C@H](Sc1nncn1C)c1ccnc(NC(=O)c2cc(C(F)(F)F)c(Cl)cn2)c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"";""
"CHEMBL5082295";"";"None";"404.88";"0";"3.37";"125";"COc1nc(C(=O)Nc2cc([C@H](C)Sc3nncn3C)ccn2)ccc1Cl";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"13.64";"0.28";"2.15";"5.82";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5093779";"";"None";"436.43";"0";"4.99";"168b";"C[C@@H](Sc1nncn1C)c1cc(F)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"13.75";"0.27";"1.01";"11.76";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5080287";"";"None";"492.53";"0";"4.04";"176";"CC(CO)Nc1cc(C(C)Sc2nncn2C)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)n1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"12.18";"0.24";"1.96";"6.24";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5080479";"";"None";"611.62";"0";"3.63";"211";"CC(=O)N1CCN(c2ccc3cnc(C(=O)Nc4cccc([C@H](C)Cc5nncn5C)c4)cc3c2)CC1.O=C(O)C(F)(F)F";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.07";"0.26";"3.37";"7.27";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5094036";"";"None";"390.37";"0";"4.39";"213a";"Cc1conc1C[C@@H](C)c1cccc(NC(=O)c2ccnc(C(F)(F)F)n2)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.93";"0.34";"2.61";"8.65";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5079546";"";"None";"460.54";"0";"2.67";"233";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3CCC4(COC4)C3)ccn2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"11.99";"0.22";"2.85";"5.40";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5093985";"";"None";"452.49";"0";"1.96";"240";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3C[C@@H](O)[C@H](F)C3)ccn2)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.47";"0.29";"5.04";"6.18";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5080164";"";"None";"448.53";"0";"2.26";"241";"CC(O)C1CN(C(=O)c2ccnc(C(=O)Nc3cccc([C@H](C)Cc4nncn4C)c3)c2)C1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
