"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL5083702";"";"None";"411.92";"1";"5.06";"78";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc3c(Cl)cccc3[nH]2)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.99";"0.34";"1.94";"9.26";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5070292";"";"None";"425.41";"0";"4.47";"95a";"C[C@H](Sc1nncn1C)c1ccc(F)c(NC(=O)c2cccc(C(F)(F)F)n2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"15.33";"0.31";"2.05";"8.97";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5076641";"";"None";"408.41";"0";"3.73";"102b";"C[C@H](Sc1nncn1C)c1ccnc(NC(=O)c2cccc(C(F)(F)F)n2)c1";"IC50";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"14.69";"0.29";"2.27";"7.01";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5079013";"";"None";"394.50";"0";"3.59";"109";"C[C@H](Sc1nncn1C)c1ccnc(NC(=O)c2cc3c(cn2)CCCC3)c1";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"14.00";"0.27";"1.93";"6.45";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5083777";"";"None";"390.47";"0";"3.86";"112";"C[C@H](Sc1nncn1C)c1ccnc(NC(=O)c2ccc3ccccc3n2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.70";"0.32";"2.66";"7.62";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5080261";"";"None";"389.48";"0";"4.77";"128a";"Cc1c[nH]nc1S[C@@H](C)c1ccnc(NC(=O)c2ccc3ccccc3n2)c1";"IC50";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"15.40";"0.29";"1.23";"7.18";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5086069";"";"None";"462.46";"0";"4.78";"130a";"Cc1nc2cc([C@H](C)Sc3nncn3C)cc(NC(=O)c3cccc(C(F)(F)F)n3)c2o1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"14.10";"0.28";"1.74";"6.61";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5085985";"";"None";"479.61";"0";"3.09";"160";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3CC[C@H](N(C)C)C3)ccn2)c1";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"11.52";"0.22";"2.43";"5.74";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091892";"";"None";"436.43";"0";"4.99";"170";"C[C@@H](Sc1nncn1C)c1ccc(F)c(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"";""
"CHEMBL5085525";"";"None";"419.43";"0";"4.24";"172a";"C[C@H](Sc1nncn1C)c1ccnc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"15.55";"0.31";"2.28";"10.20";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5092337";"";"None";"399.48";"0";"2.21";"185";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cccc(S(C)(=O)=O)n2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.32";"0.32";"4.31";"6.10";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091738";"";"None";"390.37";"0";"3.22";"187";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2ccnc(C(F)(F)F)n2)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.93";"0.34";"3.78";"8.18";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5079524";"";"None";"390.37";"0";"3.22";"189";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cncc(C(F)(F)F)n2)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.93";"0.34";"3.78";"8.18";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5089341";"";"None";"597.60";"0";"3.24";"209";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc3cc(N4CCN(C)C(=O)C4)ccc3cn2)c1.O=C(O)C(F)(F)F";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5080479";"";"None";"611.62";"0";"3.63";"211";"CC(=O)N1CCN(c2ccc3cnc(C(=O)Nc4cccc([C@H](C)Cc5nncn5C)c4)cc3c2)CC1.O=C(O)C(F)(F)F";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5079380";"";"None";"388.39";"0";"4.66";"215";"Cc1ccnn1CC(C)c1cccc(NC(=O)c2cccc(C(F)(F)F)n2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.79";"0.32";"1.86";"10.90";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5084081";"";"None";"482.57";"0";"1.68";"225";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3CC(S(C)(=O)=O)C3)ccn2)c1";"IC50";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"12.43";"0.24";"4.32";"4.72";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5088625";"";"None";"433.51";"0";"2.62";"252";"CC(Cc1nccn1C)c1cccc(NC(=O)c2cc(C(=O)N3CC[C@H](O)C3)ccn2)c1";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"12.74";"0.24";"2.90";"5.50";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5076824";"";"None";"485.59";"0";"3.41";"277";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(C(=O)N4CC[C@H](O)C4)cc3C3CC3)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5072881";"";"None";"364.45";"0";"3.19";"323";"CC1CCc2c1n[nH]c2C(=O)Nc1cccc([C@H](C)Cc2nncn2C)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"19.21";"0.35";"3.81";"7.91";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5090578";"";"None";"548.49";"1";"4.93";"456";"Cn1cnnc1C(F)(F)[C@](C)(F)c1cccc(N2Cc3c(cc(CN4CC(C#N)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"12.76";"0.25";"2.07";"8.97";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091957";"";"None";"615.60";"1";"4.59";"457";"Cn1cnnc1C(F)(F)[C@](C)(F)c1cccc(N2Cc3c(cc(CN4CC[C@H](S(C)(=O)=O)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091339";"";"None";"549.52";"2";"5.36";"462";"Cn1cnnc1C(F)(F)C1(c2cccc(N3Cc4c(cc(CN5CC[C@H](F)C5)cc4C(F)(F)F)C3=O)c2)CC1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5081345";"";"None";"466.47";"0";"4.53";"384";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(-n4cccn4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5094793";"";"None";"485.51";"0";"3.52";"393";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CN4CC(O)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5083467";"";"None";"513.52";"1";"4.72";"407";"Cc1conc1C[C@@H](C)c1cccc(N2Cc3c(cc(C(=O)N4CC[C@H](O)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5088905";"";"None";"481.43";"0";"4.38";"356";"C[C@H](Cc1nncn1C)c1cc(OCC(F)F)nc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5092676";"";"None";"400.40";"1";"5.51";"367b";"Cc1conc1C[C@H](C)c1cccc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"14.98";"0.28";"0.49";"12.95";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5088937";"";"None";"400.40";"1";"5.51";"367a";"Cc1conc1C[C@@H](C)c1cccc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.48";"0.33";"1.49";"15.11";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5093434";"";"None";"407.42";"0";"4.33";"32";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc(C(F)(F)F)ccn2)c1";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"13.56";"0.27";"1.19";"7.60";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5078650";"";"None";"389.48";"0";"4.47";"9";"CC(Sc1nncn1C)c1cccc(NC(=O)c2ccc3ccccc3n2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.74";"0.32";"2.05";"8.97";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
